"ID";NAME;TRADEDATE;OPEN;HIGH;LOW;CLOSE;VALUE;DURATION;YIELD
RUSFAR;RUSFAR;2021-09-16;6,79;6,79;6,79;6,79;42608434000;;
RUSFAR;RUSFAR;2021-09-17;6,8;6,8;6,8;6,8;50441531000;;
RUSFAR;RUSFAR;2021-09-20;6,8;6,8;6,8;6,8;43952397000;;
RUSFAR;RUSFAR;2021-09-21;6,78;6,78;6,78;6,78;71590341000;;
RUSFAR;RUSFAR;2021-09-22;6,77;6,77;6,77;6,77;61602612000;;
RUSFAR;RUSFAR;2021-09-23;6,67;6,67;6,67;6,67;35069246000;;
RUSFAR;RUSFAR;2021-09-24;6,6;6,6;6,6;6,6;53839093000;;
RUSFAR;RUSFAR;2021-09-27;6,74;6,74;6,74;6,74;45853665000;;
RUSFAR;RUSFAR;2021-09-28;6,94;6,94;6,94;6,94;52676556000;;
RUSFAR;RUSFAR;2021-09-29;6,91;6,91;6,91;6,91;57834162000;;
RUSFAR;RUSFAR;2021-09-30;6,97;6,97;6,97;6,97;41986538000;;
RUSFAR;RUSFAR;2021-10-01;6,77;6,77;6,77;6,77;47773274000;;
RUSFAR;RUSFAR;2021-10-04;6,71;6,71;6,71;6,71;57450617000;;
RUSFAR;RUSFAR;2021-10-05;6,61;6,61;6,61;6,61;85050752000;;
RUSFAR;RUSFAR;2021-10-06;6,59;6,59;6,59;6,59;66068886000;;
RUSFAR;RUSFAR;2021-10-07;6,49;6,49;6,49;6,49;57132514000;;
RUSFAR;RUSFAR;2021-10-08;6,48;6,48;6,48;6,48;71141504000;;
RUSFAR;RUSFAR;2021-10-11;6,62;6,62;6,62;6,62;48018371000;;
RUSFAR;RUSFAR;2021-10-12;6,64;6,64;6,64;6,64;66728545000;;
RUSFAR;RUSFAR;2021-10-13;6,77;6,77;6,77;6,77;75910242000;;
RUSFAR;RUSFAR;2021-10-14;6,92;6,92;6,92;6,92;74942829000;;
RUSFAR;RUSFAR;2021-10-15;6,97;6,97;6,97;6,97;94710914000;;
RUSFAR;RUSFAR;2021-10-18;7;7;7;7;71404192000;;
RUSFAR;RUSFAR;2021-10-19;7,01;7,01;7,01;7,01;66244631000;;
RUSFAR;RUSFAR;2021-10-20;7,04;7,04;7,04;7,04;71304199000;;
RUSFAR;RUSFAR;2021-10-21;7,03;7,03;7,03;7,03;88015950000;;
RUSFAR;RUSFAR;2021-10-22;7,02;7,02;7,02;7,02;130056453000;;
RUSFAR;RUSFAR;2021-10-25;7,48;7,48;7,48;7,48;60459777000;;
RUSFAR;RUSFAR;2021-10-26;7,48;7,48;7,48;7,48;93460985000;;
RUSFAR;RUSFAR;2021-10-27;7,46;7,46;7,46;7,46;89783014000;;
RUSFAR;RUSFAR;2021-10-28;7,42;7,42;7,42;7,42;50995302000;;
RUSFAR;RUSFAR;2021-10-29;7,45;7,45;7,45;7,45;59372223000;;
RUSFAR;RUSFAR;2021-11-01;7,27;7,27;7,27;7,27;68579766000;;
RUSFAR;RUSFAR;2021-11-02;6,93;6,93;6,93;6,93;91313366000;;
RUSFAR;RUSFAR;2021-11-03;7,33;7,33;7,33;7,33;116267316000;;
RUSFAR;RUSFAR;2021-11-08;7,43;7,43;7,43;7,43;96950214000;;
RUSFAR;RUSFAR;2021-11-09;7,57;7,57;7,57;7,57;104688505000;;
RUSFAR;RUSFAR;2021-11-10;7,52;7,52;7,52;7,52;97562261000;;
RUSFAR;RUSFAR;2021-11-11;7,42;7,42;7,42;7,42;56244430000;;
RUSFAR;RUSFAR;2021-11-12;7,42;7,42;7,42;7,42;63912077000;;
RUSFAR;RUSFAR;2021-11-15;7,46;7,46;7,46;7,46;56447502000;;
RUSFAR;RUSFAR;2021-11-16;7,58;7,58;7,58;7,58;99622072000;;
RUSFAR;RUSFAR;2021-11-17;7,58;7,58;7,58;7,58;82028740000;;
RUSFAR;RUSFAR;2021-11-18;7,57;7,57;7,57;7,57;56697176000;;
RUSFAR;RUSFAR;2021-11-19;7,47;7,47;7,47;7,47;83956318000;;
RUSFAR;RUSFAR;2021-11-22;7,48;7,48;7,48;7,48;84000277000;;
RUSFAR;RUSFAR;2021-11-23;7,41;7,41;7,41;7,41;86019007000;;
RUSFAR;RUSFAR;2021-11-24;7,37;7,37;7,37;7,37;84723954000;;
RUSFAR;RUSFAR;2021-11-25;7,42;7,42;7,42;7,42;76950558000;;
RUSFAR;RUSFAR;2021-11-26;7,4;7,4;7,4;7,4;62533423000;;
RUSFAR;RUSFAR;2021-11-29;7,33;7,33;7,33;7,33;43627063000;;
RUSFAR;RUSFAR;2021-11-30;7,44;7,44;7,44;7,44;74624481000;;
RUSFAR;RUSFAR;2021-12-01;7,31;7,31;7,31;7,31;50250308000;;
RUSFAR;RUSFAR;2021-12-02;7,12;7,12;7,12;7,12;83888554000;;
RUSFAR;RUSFAR;2021-12-03;7,15;7,15;7,15;7,15;46353659000;;
RUSFAR;RUSFAR;2021-12-06;7,38;7,38;7,38;7,38;84041245000;;
RUSFAR;RUSFAR;2021-12-07;7,32;7,32;7,32;7,32;53055090000;;
RUSFAR;RUSFAR;2021-12-08;7,57;7,57;7,57;7,57;89498459000;;
RUSFAR;RUSFAR;2021-12-09;7,6;7,6;7,6;7,6;124584477000;;
RUSFAR;RUSFAR;2021-12-10;7,58;7,58;7,58;7,58;91975559000;;
RUSFAR;RUSFAR;2021-12-13;7,58;7,58;7,58;7,58;88681409000;;
RUSFAR;RUSFAR;2021-12-14;7,48;7,48;7,48;7,48;118577146000;;
RUSFAR;RUSFAR;2021-12-15;7,39;7,39;7,39;7,39;112567476000;;
RUSFAR;RUSFAR;2021-12-16;7,45;7,45;7,45;7,45;138488504000;;
RUSFAR;RUSFAR;2021-12-17;7,55;7,55;7,55;7,55;130985596000;;
RUSFAR;RUSFAR;2021-12-20;8,18;8,18;8,18;8,18;92315209000;;
RUSFAR;RUSFAR;2021-12-21;7,98;7,98;7,98;7,98;90408888000;;
RUSFAR;RUSFAR;2021-12-22;8,2;8,2;8,2;8,2;192328707000;;
RUSFAR;RUSFAR;2021-12-23;8;8;8;8;141089909000;;
RUSFAR;RUSFAR;2021-12-24;8,17;8,17;8,17;8,17;148405388000;;
RUSFAR;RUSFAR;2021-12-27;8,03;8,03;8,03;8,03;210294657000;;
RUSFAR;RUSFAR;2021-12-28;8,21;8,21;8,21;8,21;204248318000;;
RUSFAR;RUSFAR;2021-12-29;8,27;8,27;8,27;8,27;77194959000;;
RUSFAR;RUSFAR;2022-01-10;8,41;8,41;8,41;8,41;48441479000;;
RUSFAR;RUSFAR;2022-01-11;8,28;8,28;8,28;8,28;97113019000;;
RUSFAR;RUSFAR;2022-01-12;8,31;8,31;8,31;8,31;108225479000;;
RUSFAR;RUSFAR;2022-01-13;8,14;8,14;8,14;8,14;71013482000;;
RUSFAR;RUSFAR;2022-01-14;8,19;8,19;8,19;8,19;108629261000;;
RUSFAR;RUSFAR;2022-01-17;8,31;8,31;8,31;8,31;107945860000;;
RUSFAR;RUSFAR;2022-01-18;8,37;8,37;8,37;8,37;195957241000;;
RUSFAR;RUSFAR;2022-01-19;8,44;8,44;8,44;8,44;130884153000;;
RUSFAR;RUSFAR;2022-01-20;8,45;8,45;8,45;8,45;56556519000;;
RUSFAR;RUSFAR;2022-01-21;8,51;8,51;8,51;8,51;116860118000;;
RUSFAR;RUSFAR;2022-01-24;8,5;8,5;8,5;8,5;47634695000;;
RUSFAR;RUSFAR;2022-01-25;8,56;8,56;8,56;8,56;84505672000;;
RUSFAR;RUSFAR;2022-01-26;8,6;8,6;8,6;8,6;154238448000;;
RUSFAR;RUSFAR;2022-01-27;8,59;8,59;8,59;8,59;126251569000;;
RUSFAR;RUSFAR;2022-01-28;8,54;8,54;8,54;8,54;143655262000;;
RUSFAR;RUSFAR;2022-01-31;8,4;8,4;8,4;8,4;92901709000;;
RUSFAR;RUSFAR;2022-02-01;8,15;8,15;8,15;8,15;58465370000;;
RUSFAR;RUSFAR;2022-02-02;8,25;8,25;8,25;8,25;58746718000;;
RUSFAR;RUSFAR;2022-02-03;8,17;8,17;8,17;8,17;88560750000;;
RUSFAR;RUSFAR;2022-02-04;8,14;8,14;8,14;8,14;84560165000;;
RUSFAR;RUSFAR;2022-02-07;8,08;8,08;8,08;8,08;121341424000;;
RUSFAR;RUSFAR;2022-02-08;8,19;8,19;8,19;8,19;34450772000;;
RUSFAR;RUSFAR;2022-02-09;8,5;8,5;8,5;8,5;73739371000;;
RUSFAR;RUSFAR;2022-02-10;8,64;8,64;8,64;8,64;56631649000;;
RUSFAR;RUSFAR;2022-02-11;8,96;8,96;8,96;8,96;64768560000;;
RUSFAR;RUSFAR;2022-02-14;9,3;9,3;9,3;9,3;49412701000;;
RUSFAR;RUSFAR;2022-02-15;9,56;9,56;9,56;9,56;87532367000;;
RUSFAR;RUSFAR;2022-02-16;9,56;9,56;9,56;9,56;76893923000;;
RUSFAR;RUSFAR;2022-02-17;9,57;9,57;9,57;9,57;47611155000;;
RUSFAR;RUSFAR;2022-02-18;9,61;9,61;9,61;9,61;52266906000;;
RUSFAR;RUSFAR;2022-02-21;9,58;9,58;9,58;9,58;44479622000;;
RUSFAR;RUSFAR;2022-02-22;9,81;9,81;9,81;9,81;68194295000;;
RUSFAR;RUSFAR;2022-02-24;11,33;11,33;11,33;11,33;18280268000;;
RUSFAR;RUSFAR;2022-02-25;9,78;9,78;9,78;9,78;50239716000;;
RUSFAR;RUSFAR;2022-02-28;20,27;20,27;20,27;20,27;21493745000;;
RUSFAR;RUSFAR;2022-03-01;20,44;20,44;20,44;20,44;48237824000;;
RUSFAR;RUSFAR;2022-03-02;19,89;19,89;19,89;19,89;19594303000;;
RUSFAR;RUSFAR;2022-03-03;18,85;18,85;18,85;18,85;85703492000;;
RUSFAR;RUSFAR;2022-03-04;19,24;19,24;19,24;19,24;51078658000;;
RUSFAR;RUSFAR;2022-03-09;19,43;19,43;19,43;19,43;118465770000;;
RUSFAR;RUSFAR;2022-03-10;19,51;19,51;19,51;19,51;102081183000;;
RUSFAR;RUSFAR;2022-03-11;19,48;19,48;19,48;19,48;135573433000;;
RUSFAR;RUSFAR;2022-03-14;19,53;19,53;19,53;19,53;154621560000;;
RUSFAR;RUSFAR;2022-03-15;19,59;19,59;19,59;19,59;141250602000;;
RUSFAR;RUSFAR;2022-03-16;19,62;19,62;19,62;19,62;143184149000;;
RUSFAR;RUSFAR;2022-03-17;19,5;19,5;19,5;19,5;145755761000;;
RUSFAR;RUSFAR;2022-03-18;19,53;19,53;19,53;19,53;168271752000;;
RUSFAR;RUSFAR;2022-03-21;19,5;19,5;19,5;19,5;212452380000;;
RUSFAR;RUSFAR;2022-03-22;19,07;19,07;19,07;19,07;153121158000;;
RUSFAR;RUSFAR;2022-03-23;19,05;19,05;19,05;19,05;167233486000;;
RUSFAR;RUSFAR;2022-03-24;19,05;19,05;19,05;19,05;122006998000;;
RUSFAR;RUSFAR;2022-03-25;19,19;19,19;19,19;19,19;166757329000;;
RUSFAR;RUSFAR;2022-03-28;19,13;19,13;19,13;19,13;90157830000;;
RUSFAR;RUSFAR;2022-03-29;19,26;19,26;19,26;19,26;112679465000;;
RUSFAR;RUSFAR;2022-03-30;19,25;19,25;19,25;19,25;191469022000;;
RUSFAR;RUSFAR;2022-03-31;19,2;19,2;19,2;19,2;183252026000;;
RUSFAR;RUSFAR;2022-04-01;19,21;19,21;19,21;19,21;141380979000;;
RUSFAR;RUSFAR;2022-04-04;19,23;19,23;19,23;19,23;294153696000;;
RUSFAR;RUSFAR;2022-04-05;19,24;19,24;19,24;19,24;345740977000;;
RUSFAR;RUSFAR;2022-04-06;19,21;19,21;19,21;19,21;302072649000;;
RUSFAR;RUSFAR;2022-04-07;19,16;19,16;19,16;19,16;358417935000;;
RUSFAR;RUSFAR;2022-04-08;19,14;19,14;19,14;19,14;225780119000;;
RUSFAR;RUSFAR;2022-04-11;16,19;16,19;16,19;16,19;372213840000;;
RUSFAR;RUSFAR;2022-04-12;16,17;16,17;16,17;16,17;100179456000;;
RUSFAR;RUSFAR;2022-04-13;16,19;16,19;16,19;16,19;302513136000;;
RUSFAR;RUSFAR;2022-04-14;16,21;16,21;16,21;16,21;233414132000;;
RUSFAR;RUSFAR;2022-04-15;16,2;16,2;16,2;16,2;285789527000;;
RUSFAR;RUSFAR;2022-04-18;16,2;16,2;16,2;16,2;329212210000;;
RUSFAR;RUSFAR;2022-04-19;16,2;16,2;16,2;16,2;316144485000;;
RUSFAR;RUSFAR;2022-04-20;16,2;16,2;16,2;16,2;337683321000;;
RUSFAR;RUSFAR;2022-04-21;16,21;16,21;16,21;16,21;374258174000;;
RUSFAR;RUSFAR;2022-04-22;16,21;16,21;16,21;16,21;374665352000;;
RUSFAR;RUSFAR;2022-04-25;16,22;16,22;16,22;16,22;368344786000;;
RUSFAR;RUSFAR;2022-04-26;16,29;16,29;16,29;16,29;164135140000;;
RUSFAR;RUSFAR;2022-04-27;16,29;16,29;16,29;16,29;215436193000;;
RUSFAR;RUSFAR;2022-04-28;16,31;16,31;16,31;16,31;167666563000;;
RUSFAR;RUSFAR;2022-04-29;16,62;16,62;16,62;16,62;138086460000;;
RUSFAR;RUSFAR;2022-05-04;13,53;13,53;13,53;13,53;186279885000;;
RUSFAR;RUSFAR;2022-05-05;13,87;13,87;13,87;13,87;173864568000;;
RUSFAR;RUSFAR;2022-05-06;14,11;14,11;14,11;14,11;228754394000;;
RUSFAR;RUSFAR;2022-05-11;14,09;14,09;14,09;14,09;76575890000;;
RUSFAR;RUSFAR;2022-05-12;14,07;14,07;14,07;14,07;121947830000;;
RUSFAR;RUSFAR;2022-05-13;13,83;13,83;13,83;13,83;118556156000;;
RUSFAR;RUSFAR;2022-05-16;13,69;13,69;13,69;13,69;238964904000;;
RUSFAR;RUSFAR;2022-05-17;13,86;13,86;13,86;13,86;116809351000;;
RUSFAR;RUSFAR;2022-05-18;13,8;13,8;13,8;13,8;125464627000;;
RUSFAR;RUSFAR;2022-05-19;13,7;13,7;13,7;13,7;50671844000;;
RUSFAR;RUSFAR;2022-05-20;13,65;13,65;13,65;13,65;191419398000;;
RUSFAR;RUSFAR;2022-05-23;13,62;13,62;13,62;13,62;45966780000;;
RUSFAR;RUSFAR;2022-05-24;13,58;13,58;13,58;13,58;104042041000;;
RUSFAR;RUSFAR;2022-05-25;13,59;13,59;13,59;13,59;235711837000;;
RUSFAR;RUSFAR;2022-05-26;13,08;13,08;13,08;13,08;80678657000;;
RUSFAR;RUSFAR;2022-05-27;10,71;10,71;10,71;10,71;51866001000;;
RUSFAR;RUSFAR;2022-05-30;10,71;10,71;10,71;10,71;58911505000;;
RUSFAR;RUSFAR;2022-05-31;10,79;10,79;10,79;10,79;57528755000;;
RUSFAR;RUSFAR;2022-06-01;10,77;10,77;10,77;10,77;77300682000;;
RUSFAR;RUSFAR;2022-06-02;10,7;10,7;10,7;10,7;110655557000;;
RUSFAR;RUSFAR;2022-06-03;10,55;10,55;10,55;10,55;138183178000;;
RUSFAR;RUSFAR;2022-06-06;10,4;10,4;10,4;10,4;51007534000;;
RUSFAR;RUSFAR;2022-06-07;10,33;10,33;10,33;10,33;54610030000;;
RUSFAR;RUSFAR;2022-06-08;10,69;10,69;10,69;10,69;98326174000;;
RUSFAR;RUSFAR;2022-06-09;11,37;11,37;11,37;11,37;73078982000;;
RUSFAR;RUSFAR;2022-06-10;10,92;10,92;10,92;10,92;161828459000;;
RUSFAR;RUSFAR;2022-06-14;9,65;9,65;9,65;9,65;81125823000;;
RUSFAR;RUSFAR;2022-06-15;9,74;9,74;9,74;9,74;237147202000;;
RUSFAR;RUSFAR;2022-06-16;9,34;9,34;9,34;9,34;178740710000;;
RUSFAR;RUSFAR;2022-06-17;9,02;9,02;9,02;9,02;277005082000;;
RUSFAR;RUSFAR;2022-06-20;8,98;8,98;8,98;8,98;158766434000;;
RUSFAR;RUSFAR;2022-06-21;8,85;8,85;8,85;8,85;96393453000;;
RUSFAR;RUSFAR;2022-06-22;8,87;8,87;8,87;8,87;96659960000;;
RUSFAR;RUSFAR;2022-06-23;8,91;8,91;8,91;8,91;92787422000;;
RUSFAR;RUSFAR;2022-06-24;8,91;8,91;8,91;8,91;138219873000;;
RUSFAR;RUSFAR;2022-06-27;8,89;8,89;8,89;8,89;81601858000;;
RUSFAR;RUSFAR;2022-06-28;8,97;8,97;8,97;8,97;116049309000;;
RUSFAR;RUSFAR;2022-06-29;9,02;9,02;9,02;9,02;76817385000;;
RUSFAR;RUSFAR;2022-06-30;9,02;9,02;9,02;9,02;108528486000;;
RUSFAR;RUSFAR;2022-07-01;8,99;8,99;8,99;8,99;169251764000;;
RUSFAR;RUSFAR;2022-07-04;8,87;8,87;8,87;8,87;137573205000;;
RUSFAR;RUSFAR;2022-07-05;8,86;8,86;8,86;8,86;155689008000;;
RUSFAR;RUSFAR;2022-07-06;9;9;9;9;66162357000;;
RUSFAR;RUSFAR;2022-07-07;9,03;9,03;9,03;9,03;121221400000;;
RUSFAR;RUSFAR;2022-07-08;9,09;9,09;9,09;9,09;89474321000;;
RUSFAR;RUSFAR;2022-07-11;9,24;9,24;9,24;9,24;90713925000;;
RUSFAR;RUSFAR;2022-07-12;9,49;9,49;9,49;9,49;99123548000;;
RUSFAR;RUSFAR;2022-07-13;9,32;9,32;9,32;9,32;86241241000;;
RUSFAR;RUSFAR;2022-07-14;9,3;9,3;9,3;9,3;102990049000;;
RUSFAR;RUSFAR;2022-07-15;9,33;9,33;9,33;9,33;76489509000;;
RUSFAR;RUSFAR;2022-07-18;9,37;9,37;9,37;9,37;88261559000;;
RUSFAR;RUSFAR;2022-07-19;9,46;9,46;9,46;9,46;80947910000;;
RUSFAR;RUSFAR;2022-07-20;9,5;9,5;9,5;9,5;160336507000;;
RUSFAR;RUSFAR;2022-07-21;9,47;9,47;9,47;9,47;220606758000;;
RUSFAR;RUSFAR;2022-07-22;9,31;9,31;9,31;9,31;164075017000;;
RUSFAR;RUSFAR;2022-07-25;8,09;8,09;8,09;8,09;125682751000;;
RUSFAR;RUSFAR;2022-07-26;8,29;8,29;8,29;8,29;52561024000;;
RUSFAR;RUSFAR;2022-07-27;8,24;8,24;8,24;8,24;210043181000;;
RUSFAR;RUSFAR;2022-07-28;8,1;8,1;8,1;8,1;267810406000;;
RUSFAR;RUSFAR;2022-07-29;8,15;8,15;8,15;8,15;139403065000;;
RUSFAR;RUSFAR;2022-08-01;8,02;8,02;8,02;8,02;154308183000;;
RUSFAR;RUSFAR;2022-08-02;8;8;8;8;222426998000;;
RUSFAR;RUSFAR;2022-08-03;7,82;7,82;7,82;7,82;92976412000;;
RUSFAR;RUSFAR;2022-08-04;7,8;7,8;7,8;7,8;262125961000;;
RUSFAR;RUSFAR;2022-08-05;7,75;7,75;7,75;7,75;378190969000;;
RUSFAR;RUSFAR;2022-08-08;7,75;7,75;7,75;7,75;240772141000;;
RUSFAR;RUSFAR;2022-08-09;7,91;7,91;7,91;7,91;176905465000;;
RUSFAR;RUSFAR;2022-08-10;7,89;7,89;7,89;7,89;63171756000;;
RUSFAR;RUSFAR;2022-08-11;7,9;7,9;7,9;7,9;103158143000;;
RUSFAR;RUSFAR;2022-08-12;7,9;7,9;7,9;7,9;102791289000;;
RUSFAR;RUSFAR;2022-08-15;7,9;7,9;7,9;7,9;84778345000;;
RUSFAR;RUSFAR;2022-08-16;7,91;7,91;7,91;7,91;76487576000;;
RUSFAR;RUSFAR;2022-08-17;7,91;7,91;7,91;7,91;42759931000;;
RUSFAR;RUSFAR;2022-08-18;7,91;7,91;7,91;7,91;63115136000;;
RUSFAR;RUSFAR;2022-08-19;7,92;7,92;7,92;7,92;87466269000;;
RUSFAR;RUSFAR;2022-08-22;7,91;7,91;7,91;7,91;77039804000;;
RUSFAR;RUSFAR;2022-08-23;7,91;7,91;7,91;7,91;79275680000;;
RUSFAR;RUSFAR;2022-08-24;7,92;7,92;7,92;7,92;63066302000;;
RUSFAR;RUSFAR;2022-08-25;7,98;7,98;7,98;7,98;87227710000;;
RUSFAR;RUSFAR;2022-08-26;8,12;8,12;8,12;8,12;67088176000;;
RUSFAR;RUSFAR;2022-08-29;8,12;8,12;8,12;8,12;62037243000;;
RUSFAR;RUSFAR;2022-08-30;8,08;8,08;8,08;8,08;82984238000;;
RUSFAR;RUSFAR;2022-08-31;7,93;7,93;7,93;7,93;60964086000;;
RUSFAR;RUSFAR;2022-09-01;7,87;7,87;7,87;7,87;65871971000;;
RUSFAR;RUSFAR;2022-09-02;7,87;7,87;7,87;7,87;84078361000;;
RUSFAR;RUSFAR;2022-09-05;7,88;7,88;7,88;7,88;87598382000;;
RUSFAR;RUSFAR;2022-09-06;7,9;7,9;7,9;7,9;88640873000;;
RUSFAR;RUSFAR;2022-09-07;7,77;7,77;7,77;7,77;91495380000;;
RUSFAR;RUSFAR;2022-09-08;7,77;7,77;7,77;7,77;126725161000;;
RUSFAR;RUSFAR;2022-09-09;7,79;7,79;7,79;7,79;87990128000;;
RUSFAR;RUSFAR;2022-09-12;7,61;7,61;7,61;7,61;78663331000;;
RUSFAR;RUSFAR;2022-09-13;7,73;7,73;7,73;7,73;109498652000;;
RUSFAR;RUSFAR;2022-09-14;7,78;7,78;7,78;7,78;91188782000;;
RUSFAR;RUSFAR;2022-09-15;7,71;7,71;7,71;7,71;108997930000;;
RUSFAR;RUSFAR;2022-09-16;7,56;7,56;7,56;7,56;109463862000;;
RUSFAR;RUSFAR;2022-09-19;7,35;7,35;7,35;7,35;92149889000;;
RUSFAR;RUSFAR;2022-09-20;7,48;7,48;7,48;7,48;118932202000;;
RUSFAR;RUSFAR;2022-09-21;7,52;7,52;7,52;7,52;91612977000;;
RUSFAR;RUSFAR;2022-09-22;7,45;7,45;7,45;7,45;88215900000;;
RUSFAR;RUSFAR;2022-09-23;7,43;7,43;7,43;7,43;86112736000;;
RUSFAR;RUSFAR;2022-09-26;7,48;7,48;7,48;7,48;90347317000;;
RUSFAR;RUSFAR;2022-09-27;7,7;7,7;7,7;7,7;79500082000;;
RUSFAR;RUSFAR;2022-09-28;7,74;7,74;7,74;7,74;73895437000;;
RUSFAR;RUSFAR;2022-09-29;7,79;7,79;7,79;7,79;66348994000;;
RUSFAR;RUSFAR;2022-09-30;7,87;7,87;7,87;7,87;77198216000;;
RUSFAR;RUSFAR;2022-10-03;8,08;8,08;8,08;8,08;71876867000;;
RUSFAR;RUSFAR;2022-10-04;7,95;7,95;7,95;7,95;89869575000;;
RUSFAR;RUSFAR;2022-10-05;7,94;7,94;7,94;7,94;117749757000;;
RUSFAR;RUSFAR;2022-10-06;7,84;7,84;7,84;7,84;109787080000;;
RUSFAR;RUSFAR;2022-10-07;7,78;7,78;7,78;7,78;100103098000;;
RUSFAR;RUSFAR;2022-10-10;7,65;7,65;7,65;7,65;76867453000;;
RUSFAR;RUSFAR;2022-10-11;7,52;7,52;7,52;7,52;93281838000;;
RUSFAR;RUSFAR;2022-10-12;7,53;7,53;7,53;7,53;112485497000;;
RUSFAR;RUSFAR;2022-10-13;7,45;7,45;7,45;7,45;115734466000;;
RUSFAR;RUSFAR;2022-10-14;7,42;7,42;7,42;7,42;151215237000;;
RUSFAR;RUSFAR;2022-10-17;7,5;7,5;7,5;7,5;128742623000;;
RUSFAR;RUSFAR;2022-10-18;7,55;7,55;7,55;7,55;159339939000;;
RUSFAR;RUSFAR;2022-10-19;7,49;7,49;7,49;7,49;144336258000;;
RUSFAR;RUSFAR;2022-10-20;7,46;7,46;7,46;7,46;158457010000;;
RUSFAR;RUSFAR;2022-10-21;7,39;7,39;7,39;7,39;157496925000;;
RUSFAR;RUSFAR;2022-10-24;7,41;7,41;7,41;7,41;142496781000;;
RUSFAR;RUSFAR;2022-10-25;7,46;7,46;7,46;7,46;191486458000;;
RUSFAR;RUSFAR;2022-10-26;7,5;7,5;7,5;7,5;179420250000;;
RUSFAR;RUSFAR;2022-10-27;7,51;7,51;7,51;7,51;185658985000;;
RUSFAR;RUSFAR;2022-10-28;7,5;7,5;7,5;7,5;205831216000;;
RUSFAR;RUSFAR;2022-10-31;7,5;7,5;7,5;7,5;162920611000;;
RUSFAR;RUSFAR;2022-11-01;7,54;7,54;7,54;7,54;172456568000;;
RUSFAR;RUSFAR;2022-11-02;7,57;7,57;7,57;7,57;166090449000;;
RUSFAR;RUSFAR;2022-11-03;7,63;7,63;7,63;7,63;184965795000;;
RUSFAR;RUSFAR;2022-11-07;7,61;7,61;7,61;7,61;186779218000;;
RUSFAR;RUSFAR;2022-11-08;7,56;7,56;7,56;7,56;165812976000;;
RUSFAR;RUSFAR;2022-11-09;7,54;7,54;7,54;7,54;192407955000;;
RUSFAR;RUSFAR;2022-11-10;7,43;7,43;7,43;7,43;166791618000;;
RUSFAR;RUSFAR;2022-11-11;7,39;7,39;7,39;7,39;190190461000;;
RUSFAR;RUSFAR;2022-11-14;7,05;7,05;7,05;7,05;142770234000;;
RUSFAR;RUSFAR;2022-11-15;7,2;7,2;7,2;7,2;186736302000;;
RUSFAR;RUSFAR;2022-11-16;7,37;7,37;7,37;7,37;146472507000;;
RUSFAR;RUSFAR;2022-11-17;7,43;7,43;7,43;7,43;134570452000;;
RUSFAR;RUSFAR;2022-11-18;7,46;7,46;7,46;7,46;143174787000;;
RUSFAR;RUSFAR;2022-11-21;7,42;7,42;7,42;7,42;154966591000;;
RUSFAR;RUSFAR;2022-11-22;7,33;7,33;7,33;7,33;117010741000;;
RUSFAR;RUSFAR;2022-11-23;7,07;7,07;7,07;7,07;117347159000;;
RUSFAR;RUSFAR;2022-11-24;6,83;6,83;6,83;6,83;116061449000;;
RUSFAR;RUSFAR;2022-11-25;6,84;6,84;6,84;6,84;70568607000;;
RUSFAR;RUSFAR;2022-11-28;6,95;6,95;6,95;6,95;100756085000;;
RUSFAR;RUSFAR;2022-11-29;7,06;7,06;7,06;7,06;144179946000;;
RUSFAR;RUSFAR;2022-11-30;7,21;7,21;7,21;7,21;113245952000;;
RUSFAR;RUSFAR;2022-12-01;7,05;7,05;7,05;7,05;107855044000;;
RUSFAR;RUSFAR;2022-12-02;7,37;7,37;7,37;7,37;150917657000;;
RUSFAR;RUSFAR;2022-12-05;7,24;7,24;7,24;7,24;165721534000;;
RUSFAR;RUSFAR;2022-12-06;7,27;7,27;7,27;7,27;148515899000;;
RUSFAR;RUSFAR;2022-12-07;7,33;7,33;7,33;7,33;179278094000;;
RUSFAR;RUSFAR;2022-12-08;7,29;7,29;7,29;7,29;206757674000;;
RUSFAR;RUSFAR;2022-12-09;7,32;7,32;7,32;7,32;272047981000;;
RUSFAR;RUSFAR;2022-12-12;7,3;7,3;7,3;7,3;186773929000;;
RUSFAR;RUSFAR;2022-12-13;7,34;7,34;7,34;7,34;254028286000;;
RUSFAR;RUSFAR;2022-12-14;7,3;7,3;7,3;7,3;131175166000;;
RUSFAR;RUSFAR;2022-12-15;7,32;7,32;7,32;7,32;148560402000;;
RUSFAR;RUSFAR;2022-12-16;7,33;7,33;7,33;7,33;133141035000;;
RUSFAR;RUSFAR;2022-12-19;7,33;7,33;7,33;7,33;150978403000;;
RUSFAR;RUSFAR;2022-12-20;7,36;7,36;7,36;7,36;182388981000;;
RUSFAR;RUSFAR;2022-12-21;7,35;7,35;7,35;7,35;154473453000;;
RUSFAR;RUSFAR;2022-12-22;7,33;7,33;7,33;7,33;171481909000;;
RUSFAR;RUSFAR;2022-12-23;7,25;7,25;7,25;7,25;194666201000;;
RUSFAR;RUSFAR;2022-12-26;7,17;7,17;7,17;7,17;129422886000;;
RUSFAR;RUSFAR;2022-12-27;7,16;7,16;7,16;7,16;142483989000;;
RUSFAR;RUSFAR;2022-12-28;7,17;7,17;7,17;7,17;127988263000;;
